﻿統一編號,經紀業名稱,緯度,經度,行政區,地址
83361161,育匠土地開發有限公司,24.1689023,120.691845,台中市北屯區,平昌里天津路4段243號2樓
82778210,漢益國際開發有限公司,24.1232002,120.6601073,台中市南區,和平里忠明南路758號10樓
83398097,雅丞不動產投資有限公司,24.3087775,120.7227516,台中市后里區,厚里里甲后路1段657號
87131346,好康不動產經紀行,24.129587,120.656155,台中市南區,崇倫里三民西路347號
82904407,高端全球有限公司,24.1191063,120.6524008,台中市南區,德鑫街55號
83299744,立德不動產有限公司,24.1030973,120.6890725,台中市大里區,中新里中興路2段218巷8號1樓
83395633,凱鑫開發實業有限公司,24.1565046,120.7157365,台中市太平區,新高里立功路276號
83221697,鑫垚鑫有限公司,24.1156384,120.6544685,台中市南區,樹義里文心南路695號
83221752,?垚鑫有限公司,24.151074,120.716466,台中市太平區,新城里樹孝路55號
83741629,燦煦不動產股份有限公司,24.1969918,120.70764,台中市北屯區,舊社里敦富路858號
83398239,安家天下不動產有限公司,24.1608076,120.6590597,台中市西屯區,何明里大弘三街22號1樓
83221562,廣宇豐不動產有限公司,24.1362564,120.6461851,台中市南屯區,向心里文心南路23號1樓
82821336,豐迎不動產有限公司,24.1419247,120.6384058,台中市南屯區,南屯里五權西路2段687號1樓
83299478,新意象廣告企劃有限公司,24.1549539,120.6352942,台中市西區,吉龍里美村路1段632號4樓
83228827,大七期地產開發有限公司,24.1416584,120.6507786,台中市南屯區,田心里文心路1段165號1樓
83407455,駿通地產有限公司,24.1892039,120.669617,台中市北屯區,后庄里敦化路1段402號1樓
83407146,駿通房屋仲介有限公司,24.1892039,120.669617,台中市北屯區,后庄里敦化路1段400號1樓
83399005,御嘉不動產有限公司,24.1847648,120.6949286,台中市北屯區,興安路2段479號1樓
83232625,深耕商仲開發股份有限公司,24.1673698,120.6355181,台中市西屯區,黎明路2段950號1樓
83407547,德璽不動產開發有限公司,24.1741373,120.6763567,台中市北屯區,平和里山西路2段222號6樓
83228713,高輝房產有限公司,24.218891,120.7009188,台中市潭子區,復興路1段189號1樓
53796479,永泰興事業有限公司,24.2030378,120.8397189,台中市東勢區,東關路5段393號
83207822,台灣多利不動產仲介有限公司,24.160629,120.6390402,台中市西屯區,市政北一路265號17樓之6
83228636,聖億不動產經紀有限公司,24.18261,120.6909243,台中市北屯區,松強里松竹路2段336號
90866911,淘寶不動產有限公司,24.2026246,120.706747,台中市潭子區,福仁里大新路80巷9號1樓
83233455,信實文心青海有限公司,24.1655069,120.662684,台中市西屯區,青海路1段136號1樓
83232646,樸見地產實業有限公司,24.171769,120.6867144,台中市北屯區,文心路4段674號1樓
83043173,禾盛廣告行銷股份有限公司,24.1686091,120.6844888,台中市北區,賴旺里青島路1段6號7樓之8
85015644,克霖廣告行銷有限公司,24.1515335,120.6769369,台中市北區,中清路1段726巷6號3樓之11
83232688,尚意地產有限公司,24.1712057,120.6951091,台中市北屯區,文心路4段955號12樓之6
83293381,妡允不動產經紀有限公司,24.1936093,120.7082202,台中市北屯區,舊社里敦富十街113號
83292361,富域土地開發有限公司,24.1501621,120.6404539,台中市南屯區,三和里惠中路3段30號3樓
83264246,富利怡和置業有限公司,24.1352262,120.6803736,台中市西區,民生里建國路49號4樓
83361303,瓦屋不動產有限公司,24.1511576,120.6583267,台中市西區,公平里華美西街1段29號1樓
83725584,松寓房屋有限公司,24.142764,120.6486031,台中市南屯區,文心里大墩六街232號3樓之4
24585854,兆昇廣告行銷有限公司,24.1387016,120.6534551,台中市南屯區,大誠里大墩二街21號
83265723,生活尋家租賃管理顧問有限公司,24.1733419,120.6407142,台中市西屯區,至善里至善路93號1樓
82963263,德增興業股份有限公司,24.1888235,120.5485682,台中市龍井區,龍岡里竹師路2段75巷28號6樓之1
90867144,凱基國際房屋有限公司,24.2576989,120.7166742,台中市豐原區,西湳里文賢街130，132號1樓
83275686,松圓不動產有限公司,24.1873943,120.6398357,台中市西屯區,西墩里上墩路375號1樓
83207111,永鴻土地開發資產管理有限公司,24.105015,120.6119899,台中市烏日區,三和里三榮路1段80號
83206865,住國不動產有限公司,24.1709511,120.6968056,台中市北屯區,平田里文心路4段993號、995號
45880634,意志力投資有限公司,24.1712057,120.6951091,台中市北屯區,平田里文心路4段955號11樓之1
90827256,嵐田不動產開發有限公司,24.193949,120.6572431,台中市西屯區,港尾里中平路1281號1樓
83208147,富旺居不動產有限公司,24.1666608,120.6501364,台中市西屯區,青海路2段57號1樓
83207816,宜潞發有限公司,24.1509102,120.6414407,台中市南屯區,惠中里公益路2段397號
83386043,仁愛家不動產經紀業有限公司,24.1610521,120.6406585,台中市西屯區,惠來路2段82號1樓
87248227,彗鈺不動產仲介商行,24.2546848,120.557347,台中市梧棲區,簡里中華路2段511號1樓
83384426,麗莊不動產經紀有限公司,24.1137884,120.674721,台中市大里區,永隆里爽文路1088號
83386894,夢幻誠不動產經紀有限公司,24.1128035,120.611112,台中市烏日區,三和里高鐵二路255號
83398786,家閣廣告行銷有限公司,24.1671832,120.67556,台中市北區,漢口路4段35號4樓之1
83387275,萬家草悟道地產股份有限公司,24.1475757,120.6528268,台中市西區,中興里美村路1段238號1樓
90827208,信實崇德有限公司,24.1772586,120.6860254,台中市北屯區,崇德路2段346號1樓
82915410,管仲不動產有限公司,24.1596881,120.6942277,台中市北區,進化路575號13樓之2
83275118,達觀地產有限公司,24.1670486,120.6875815,台中市北屯區,平安里漢口路5段69號1樓
90827973,謙樂有限公司,24.1229865,120.6622253,台中市南區,復興路2段75之1號1樓
82804553,容逸租管售不動產有限公司,24.175873,120.664881,台中市西屯區,中清西二街118巷8號1樓
83442740,安全資產管理有限公司,24.1518709,120.676797,台中市北區,賴明里中清路1段590號4樓
90697583,正順不動產經紀有限公司,24.1792554,120.6826452,台中市北屯區,松竹里崇德五路367號
83909133,百萬富樂家國際有限公司,24.1873732,120.6599785,台中市北屯區,新平里經貿二路貿易巷5號
90697922,永鴻興業有限公司,24.1922126,120.7015966,台中市潭子區,大通街30號
40667276,寶馬地產廣告企業社,24.1597006,120.6512247,台中市西屯區,何成里大洲街107巷3號1樓
90864337,圓誠不動產有限公司,24.1756466,120.5813987,台中市龍井區,南寮里向上路6段1號1樓
87250601,豐樂不動產企業社,24.1358529,120.6455271,台中市南屯區,向心里文心南二路221號
90890243,上易不動產有限公司,24.2593189,120.72062,台中市豐原區,圳寮里圓環北路1段50號
90864385,安家地產開發股份有限公司,24.2482209,120.7188806,台中市大里區,中興路1段35號1樓
90890270,詠新不動產行銷有限公司,24.1331318,120.6362355,台中市南屯區,豐樂里文心南三路1111巷31號1樓
90890166,方元土地開發有限公司,24.1348871,120.6446799,台中市南屯區,向心里永春東路622號1樓
90865103,誠御不動產仲介有限公司,24.169317,120.635057,台中市西屯區,潮洋里朝馬路135號1樓
85107974,有成物業管理顧問有限公司,24.0435014,120.6880397,台中市霧峰區,南柳里柳豐三街21號
90841150,高創地產有限公司,24.1534646,120.6500739,台中市南屯區,大業路209號
90865048,永紘國際開發有限公司,24.1667463,120.6611541,台中市西屯區,何德里寧夏路115號1樓
85054553,吉智廣告有限公司,24.1711255,120.7228411,台中市北屯區,和平里軍福十一路268號6樓
90895063,泰虹廣告有限公司,24.1896768,120.7159706,台中市北屯區,軍功里軍功路2段671巷145號2樓
83407005,帝沛國際有限公司,24.175594,120.6786976,台中市北屯區,安順東二街50號1樓
53617476,印象室內裝修工程有限公司,24.1257382,120.6783978,台中市南區,仁義街22號1樓
90753846,詠家地產有限公司,24.1150718,120.6897969,台中市大里區,內新里中興路2段596之1號
90854345,瑞璽地產開發有限公司,24.1821239,120.64227,台中市西屯區,福星路144號1樓
83185974,豐祥租賃有限公司,24.1402601,120.6818181,台中市中區,臺灣大道1段515號
87253305,惠喬不動產仲介經紀商行,24.1604203,120.6514814,台中市西屯區,何成里大墩二十街156號1樓
90841102,達仁地產有限公司,24.1808629,120.7014997,台中市北屯區,松竹路1段1316號1樓
83536943,宏宇開發有限公司,24.1741389,120.6822103,台中市北屯區,平和里安順二街26號
79962352,吉安廣告企劃有限公司,24.1846209,120.5886121,台中市龍井區,臺灣大道5段167號1樓
90725482,臣信不動產開發有限公司,24.1538586,120.6496137,台中市南屯區,溝墘里大墩路771號14樓之2
90894917,一零四安鑫仲介經紀有限公司,24.1378334,120.6778397,台中市西區,市府路39號4樓之2
90867088,祐祥不動產經紀有限公司,24.1621828,120.7193481,台中市北屯區,?子里環中東路3段31號
90865949,方圓不動產開發有限公司,24.259963,120.5375181,台中市梧棲區,頂寮里四維中路157巷1號3樓
91042198,全筑不動產經紀有限公司,24.2549419,120.5687202,台中市沙鹿區,鹿峰里中山路618號
90725223,美居不動產經紀有限公司,24.0961129,120.686785,台中市大里區,中興路1段113號1樓
90858481,帝越地產有限公司,24.1527904,120.6668222,台中市西區,民龍里臺灣大道2段239號13樓
90820578,瑞禾不動產經紀股份有限公司,24.1422295,120.6281636,台中市南屯區,益豐路4段91號
54982459,芮鼎有限公司,24.1765717,120.6810538,台中市北屯區,大連路1段2號1樓
90860901,開泰不動產有限公司,24.1850999,120.6641555,台中市北屯區,中清路2段699號1樓
87257040,山城不動產企業社,24.2461098,120.8321774,台中市東勢區,新盛里東關路6段1093號1樓
90819782,宏名不動產有限公司,24.1558935,120.6776149,台中市北區,邱厝里英才路122號1樓
54096410,威智廣告企劃有限公司,24.1455099,120.612089,台中市南屯區,文山里保安五街60號10樓之3
90686426,葳俐廣告企劃有限公司,24.1585301,120.6358258,台中市西屯區,市政南一路100號5樓之1
90725618,沅和廣告有限公司,24.1341202,120.6602984,台中市西區,吉龍里五權八街149號2樓
90725618,沅和廣告有限公司,24.1341202,120.6602984,台中市西區,吉龍里五權八街149號2樓
42898724,惠昌開發建設有限公司,24.1419252,120.7125893,台中市太平區,宜佳里宜昌路270號1樓
90687728,寶信不動產有限公司,24.1707293,120.5811117,台中市大肚區,遊園路2段74巷3弄1號1樓
91042269,虎賁地產有限公司,24.1633901,120.6770793,台中市北區,賴福里進化北路396之10號1樓
90687641,湟騰開發實業有限公司,24.1563336,120.7057096,台中市太平區,新福路876號
91072729,富聯不動產有限公司,24.1343875,120.689298,台中市梧棲區,南簡里大智路1段1088號1樓
91108509,升暘國際行銷有限公司,24.1145474,120.6525757,台中市南區,樹義里大慶街2段6之16巷36號8樓之2
83783367,和家廣告有限公司,24.1506989,120.6739115,台中市西區,和龍里臺灣大道1段726號3樓之1
91043696,扎根地產有限公司,24.1927293,120.7067871,台中市北屯區,舊社里敦富路615號
90896252,尚實不動產仲介經紀有限公司,24.1686408,120.6439279,台中市西屯區,上德里上石路61號
87268264,信富不動產經紀商行,24.2342041,120.5744412,台中市沙鹿區,竹林里中山路紅竹巷56號1樓
91056158,台中頂贏國際事業股份有限公司,24.1242652,120.663993,台中市南區,復興路2段120之4號1樓
54600380,方鼎廣告企業有限公司,24.1507306,120.6598361,台中市西區,公益里公益路221號14樓之5
91048051,漢襄開發有限公司,24.1632009,120.6579249,台中市西屯區,何明里漢口路2段14號2樓
91011081,大嘉廣告企劃有限公司,24.2176972,120.6659832,台中市大雅區,三和里建興路157號
91108629,聯聚地產有限公司,24.1802846,120.7084309,台中市北屯區,舊社里軍福19路520號1樓
91012321,紘立不動產有限公司,24.1802846,120.7084309,台中市北屯區,舊社里軍福十九路520號
91012265,立居不動產有限公司,24.1477899,120.6378031,台中市南屯區,河南路4段488號1樓
91012510,富旺居地產有限公司,24.1496029,120.6532665,台中市西區,公正里東興路3段150號
91108769,卓越家地產有限公司,24.252805,120.5569912,台中市沙鹿區,鹿寮里中華路2段432巷10號2樓
91056093,利慶開發有限公司,24.1598942,120.6380135,台中市西屯區,市政路500號22樓之6
91043990,領先不動產管理顧問有限公司,24.1718371,120.6752736,台中市北區,賴興里青島東街55號1樓
83419255,碩霖廣告行銷有限公司,24.1723825,120.6878857,台中市北屯區,熱河路2段164之2號3樓
91042535,六一廣告有限公司,24.1759344,120.7042074,台中市北屯區,舊社里南興二路285號10樓之1
91095552,?居地產開發有限公司,24.1424582,120.6379746,台中市南屯區,豐樂里黎明路1段908號
91091795,德聚仁不動產經紀有限公司,24.1868068,120.7055034,台中市北屯區,舊社里南興北一路188、190號
50818029,梵谷開發有限公司,24.1815612,120.7016432,台中市北屯區,舊社里松竹路1段1300號1樓
91062807,陽光不動產有限公司,24.1317672,120.651099,台中市南屯區,文心南五路1段328號1樓
82893128,方圓建設有限公司,24.1430981,120.6473517,台中市南屯區,向心路109號10樓之6
91062601,正裕不動產有限公司,24.1588972,120.7127291,台中市太平區,新興路1號7樓
91101111,承旺地產開發有限公司,24.2517156,120.7065225,台中市豐原區,建成路93號1樓
25018169,上五建設有限公司,24.1298063,120.6629515,台中市西區,三民西路193號
42886163,夢築廣告有限公司,24.108172,120.6538235,台中市南區,福田一街156號2樓之6
16647384,寶中宏實業有限公司,24.1531885,120.6868805,台中市北區,新北里錦新街70之3號1樓
87280746,元鯨實業,24.1506292,120.649594,台中市南屯區,惠中里文心路1段324號11樓之1
90407402,立辰開發股份有限公司,24.1203751,120.655124,台中市南區,樹德里復興北路302號1、2樓
53827085,仰角行銷有限公司,24.12972,120.641099,台中市南屯區,豐樂里文心南七路406號1樓
91048926,幸福市民有限公司,24.1590445,120.7147985,台中市太平區,育賢路329號1樓
27876721,裕德廣告企劃有限公司,24.252805,120.5569912,台中市沙鹿區,鹿寮里中華路2段432巷10號1樓
50833175,元亨利貞廣告有限公司,24.1637437,120.6373487,台中市西屯區,潮洋里市政北二路238號27樓之1
91037879,寶發不動產經紀有限公司,24.1537481,120.7182078,台中市太平區,新城里樹孝路269號1樓
87285720,浩大不動產店,24.18672,120.6405035,台中市西屯區,西墩里黎明路3段488號1樓
90434528,京璽地產股份有限公司,24.1565911,120.6443926,台中市西屯區,惠來里市政路68號1樓
83221508,寓恆開發有限公司,24.1820835,120.5832438,台中市龍井區,新庄里新興路131號
54112002,宜佳安廣告有限公司,24.1709573,120.6649485,台中市西屯區,何源里重慶路364號
58009845,大東廣告事業有限公司,24.178137,120.5823766,台中市龍井區,遊園南路350號
91095188,九沐開發有限公司,24.1418074,120.6276979,台中市南屯區,新生里龍富十三街1之13號2樓
42873723,永昇廣告行銷有限公司,24.0548266,120.6486377,台中市烏日區,南里里太明路295號1樓
54240772,聯群開發有限公司,24.152917,120.6517754,台中市南屯區,大業里大進街536之12號6樓
91113025,厚德不動產有限公司,24.1481116,120.6531795,台中市西區,公正里東興路3段100號1樓
27293900,百事威廣告事業有限公司,24.182357,120.701339,台中市北屯區,和平里松竹路1段383號1樓
91049946,富盛地產有限公司,24.1483703,120.7047678,台中市太平區,中山路四段122號一樓
90494877,紐華克不動產有限公司,24.1295436,120.6821641,台中市南區,城隍里忠孝路150號1樓
90408042,春富不動產有限公司,24.1485196,120.6332541,台中市南屯區,大墩十一街842號1樓
90435012,安邦開發有限公司,24.1518709,120.676797,台中市北區,立人里中清路1段747號1樓
90408036,達利不動產仲介經紀有限公司,24.1610368,120.6639679,台中市北區,德化街690號1樓
90486031,金恆展不動產經紀業有限公司,24.1485319,120.71795,台中市太平區,中山路3段63號2樓
90591857,百富國際土地開發有限公司,24.134741,120.6515115,台中市南屯區,永春東路201號
90494546,百富國際置地有限公司,24.134741,120.6515115,台中市南屯區,永春東路201號1樓
90858721,丰格有限公司,24.2632899,120.569809,台中市清水區,中正街83號1樓
90494314,聖豪不動產仲介有限公司,24.1752863,120.6397462,台中市西屯區,西安里逢甲路246號1樓
90419913,佳美房屋有限公司,24.1721649,120.6478509,台中市西屯區,寶慶街50巷28號1樓
90494996,言道不動產經紀有限公司,24.2166687,120.5705308,台中市沙鹿區,鎮南路2段1號
90591771,恆優利開發有限公司,24.2421512,120.5601429,台中市沙鹿區,中山路安利巷21號1樓
90494638,富銨不動產股份有限公司,24.180033,120.6883364,台中市北屯區,松竹里崇德六路43號1樓
90494124,采瑩不動產經紀有限公司,24.2407465,120.6291539,台中市大雅區,六寶里月祥路910號1樓
90495067,沐宸地產有限公司,24.170372,120.675906,台中市北區,賴興里山西路2段116號
90495025,富達地產有限公司,24.1444048,120.6500193,台中市西區,大墩路346號
90592862,美學家有限公司,24.091319,120.6915322,台中市大里區,東湖里中興路一段283號
90470093,全富陽地產有限公司,24.150412,120.6404581,台中市南屯區,惠中路3段20號1樓
42661967,康霖實業有限公司,24.1230131,120.6623632,台中市南區,福順里復興路2段77號3樓之5
90469976,橘子物業不動產有限公司,24.1891005,120.6634229,台中市北屯區,后庄里后庄路33號1樓
90592906,友銓不動產仲介經紀有限公司,24.1338978,120.6467066,台中市南屯區,向心里文心南路116號1樓
90456487,譽寧不動產經紀有限公司,24.1766606,120.7134703,台中市北屯區,松竹五路1段282號1樓
90454571,安庭不動產有限公司,24.241483,120.7193519,台中市豐原區,豐田里市政路13號1樓
90488657,立高尚有限公司,24.1758366,120.6378845,台中市西屯區,西墩里青海路2段492號2樓
90488278,大進不動產開發有限公司,24.2396541,120.7112613,台中市豐原區,田心里中山路143之5號2樓
90129549,艾莉創億不動產有限公司,24.1726685,120.7052941,台中市北屯區,旱溪西路3段196號1樓
90533597,呈奕地產有限公司,24.2488869,120.7156655,台中市豐原區,民生里市前街30號1樓
90488848,飛曜廣告企劃事業有限公司,24.2100846,120.5561352,台中市沙鹿區,三鹿里自強路1028號
90454805,展富不動產經紀股份有限公司,24.1808784,120.6632405,台中市西屯區,大石里順平路236號1樓
90456070,轟家房屋仲介有限公司,24.1824013,120.6248135,台中市西屯區,福安里安和路133號
90534049,玥富地產有限公司,24.1644631,120.6364943,台中市西屯區,潮洋里市政北二路282號21樓之11
90447559,天力不動產仲介有限公司,24.1379323,120.6324409,台中市南屯區,永定里永春東路1346號
90534189,雅豐國際房地產有限公司,24.2258681,120.5727821,台中市沙鹿區,北勢里英才路65之1號
90447235,聯悅廣告開發有限公司,24.1355689,120.6453248,台中市南屯區,向心里文心南二路227號1樓
90527130,楊名立萬國際開發有限公司,24.1575266,120.6547324,台中市西屯區,東興路3段381號5樓之3
82821238,實八資產管理有限公司,24.1950464,120.6571895,台中市西屯區,港尾里中平路1418號3樓
90519363,鑫越廣告有限公司,24.1634242,120.6375545,台中市西屯區,潮洋里市政北二路236號27樓之1
90518646,統舜不動產經紀有限公司,24.18956,120.68649,台中市北屯區,仁美里崇德十路1段390號1樓
90519080,承洋不動產有限公司,24.1892039,120.669617,台中市北屯區,后庄里敦化路1段273號
90631648,吾疆開發建設股份有限公司,24.1848023,120.6950016,台中市北屯區,興安路2段481號2樓
90557062,千睿不動產經紀股份有限公司,24.106784,120.6080916,台中市烏日區,三和里三榮北路116號1樓
42667701,玄穫企業有限公司,24.1739136,120.6880641,台中市北屯區,熱河路2段202號6樓之2
88521997,太平洋不動產企業社,24.183597,120.9246014,台中市和平區,東關路2段天輪巷80號1樓
90631838,君宥開發有限公司,24.1799492,120.6377341,台中市西屯區,西墩里黎明路3段252號1樓
90648839,裕華地產開發有限公司,24.1493296,120.6284162,台中市南屯區,新生里益豐路4段495號1樓
90488087,大家好地產有限公司,24.1945463,120.6585175,台中市西屯區,港尾里中清路2段1295號
12988831,優力多實業股份有限公司,24.1417135,120.6583935,台中市西區,存中街44號2樓
90434317,眾和廣告企劃有限公司,24.1675047,120.6798515,台中市北區,梅川里漢口路4段287巷7號5樓之2
90600286,讚宇開發有限公司,24.1815868,120.6943672,台中市北屯區,松安里松安街198號2樓
45539672,豐禾行廣告企劃社,24.1937151,120.6958411,台中市潭子區,家福里頭張路2段89巷15弄8號1樓
90149025,齊陽不動產仲介有限公司,24.2211335,120.6528556,台中市大雅區,雅潭路4段641號1樓
90599838,昇福不動產仲介經紀有限公司,24.2554731,120.712919,台中市豐原區,圳寮里中山路583號1樓
90149307,信華不動產經紀有限公司,24.1145366,120.6562469,台中市南區,工學里文心南路702號1樓
90149192,福華不動產有限公司,24.166813,120.6623956,台中市西屯區,寧夏東七街19號1樓
90519379,頂信開發建設有限公司,24.1607881,120.6552512,台中市西屯區,何厝里四川路168號
90650031,信澤地產有限公司,24.159033,120.7091478,台中市太平區,新興里新興路129號
90666998,陞宇地產股份有限公司,24.1815612,120.7016432,台中市北屯區,軍功里松竹路1段865號1樓
88531334,長成不動產企業社,24.2537156,120.8286525,台中市東勢區,南平里本街139號1樓
90626602,閎宇不動產仲介有限公司,24.2520741,120.732883,台中市豐原區,南村里北陽一街141號1樓
90127802,麗海廣告有限公司,24.1634242,120.6375545,台中市西屯區,市政北二路236號14樓之1
85085900,鈞悅廣告股份有限公司,24.1594372,120.6531725,台中市西屯區,何南里大墩二十街118號5樓之1
90237364,金好威有限公司,24.164617,120.6409628,台中市西屯區,市政北七路165號
90586762,順明不動產經紀有限公司,24.2420037,120.5630657,台中市沙鹿區,鹿寮里成功東街68號1樓
88536957,信億不動產經紀商行,24.2262019,120.5725871,台中市沙鹿區,北勢里英才路72號1樓
90454853,合大勝廣告企劃有限公司,24.161197,120.5458036,台中市大肚區,平等街129號7樓
90605162,敦太地產開發有限公司,24.1681687,120.6679588,台中市南屯區,田心里文心路1段73號3樓之1
90627525,川流創意有限公司,24.152969,120.6664315,台中市西區,臺灣大道2段285號14樓之3
90605331,眾城開發有限公司,24.145093,120.6339569,台中市南屯區,三厝里永春東七路733號
90246201,鉅富昇地產開發有限公司,24.1510923,120.6480191,台中市南屯區,公益路2段154號1樓
90606198,渥金廣告事業有限公司,24.1814313,120.6436752,台中市西屯區,西平里西安街130巷4號
90650911,凱爾企業有限公司,24.1293487,120.6503346,台中市南屯區,豐樂里文心南七路99號1樓
90612810,勝瑋不動產有限公司,24.1341279,120.6825371,台中市南區,長春里復興路三段380號11樓
90613613,漢丞國際開發有限公司,24.1233701,120.6609274,台中市南區,忠明南路789號38樓之2
90612831,東興不動產工業有限公司,24.1022656,120.6283073,台中市烏日區,烏日里五光路987號
90434175,景賀資產管理有限公司,24.1417164,120.6869566,台中市東區,干城里公園東路130號2樓之2
90625224,日拓不動產有限公司,24.116295,120.5899595,台中市烏日區,榮泉里中山路3段546之28號1樓
90613120,垚城地產股份有限公司,24.1589231,120.6837834,台中市北區,邱厝里健行路345號、347號1樓
90613141,盟燕不動產有限公司,24.1101665,120.6845022,台中市大里區,長榮里東榮路209號
90665750,福耀廣告有限公司,24.1652729,120.6413095,台中市西屯區,惠來里市政北七路186號14樓之8
90598541,富弼太不動產開發有限公司,24.193223,120.7057116,台中市北屯區,南興路913號
90581773,勝羽地產有限公司,24.123304,120.6629074,台中市南區,復興路2段106號1樓
90197840,萬璟地產開發股份有限公司,24.1448098,120.6279122,台中市南屯區,新生里向上路3段343號
83753820,東圓建設股份有限公司,24.1543392,120.670344,台中市西區,民權路307號1樓
88544252,信銘不動產經紀商行,24.2342041,120.5744412,台中市沙鹿區,竹林里中山路紅竹巷56號1樓
90589698,豐美開發股份有限公司,24.1824983,120.6826592,台中市北屯區,松竹北二街51號12樓之5
83570998,惠樸開發有限公司,24.1647496,120.6992278,台中市北屯區,北興里太原路3段620號1樓
83570998,惠樸開發有限公司,24.1647496,120.6992278,台中市北屯區,北興里太原路3段620號1樓
90598606,允澄不動產經紀有限公司,24.1806696,120.6954738,台中市北屯區,松安里遼寧路1段355號1樓
90155905,昂富開發有限公司,24.1534917,120.6566731,台中市西區,忠誠里精誠九街18號2樓
90127937,萬淂富事業股份有限公司,24.1559489,120.6549239,台中市西區,忠誠里大隆路20號6樓之9
82846250,丞帝開發有限公司,24.1463126,120.6354605,台中市南屯區,三厝里向上路3段43號3樓
90267232,力天世紀地產開發有限公司,24.1696903,120.6465001,台中市西屯區,青海路2段208號1樓
90237358,田豐不動產有限公司,24.2618139,120.572142,台中市清水區,中山路73號
90226710,龍遠廣告行銷有限公司,24.353327,120.6259852,台中市大甲區,頂店里雁門路268巷9號
90227838,金庸地產有限公司,24.1300913,120.6859656,台中市東區,建成路808號
90136801,合昱不動產經紀股份有限公司,24.1725388,120.7051637,台中市北屯區,舊社里旱溪西路3段191號1樓
91044040,允建資產管理股份有限公司,24.1445248,120.6390929,台中市南屯區,河南路4段706之1號1樓
90136611,堡正發不動產企業有限公司,24.0997462,120.6747118,台中市大里區,新里里爽文路426號1樓
90315065,寶聚不動產有限公司,24.1742408,120.676156,台中市北屯區,平和里山西路2段227號
90198334,鑫源亨不動產經紀有限公司,24.1415059,120.6501178,台中市南屯區,大同里大墩路188號1樓
90345645,宬炘十三期旗艦有限公司,24.1182882,120.6526797,台中市南區,文心南路586號2樓
90314636,敦富不動產經紀有限公司,24.184159,120.7075572,台中市北屯區,舊社里敦富路197號1樓
91030587,新展望置業有限公司,24.163287,120.6630389,台中市西區,和龍里西屯路1段102號
53371304,齊品開發建設有限公司,24.1402601,120.6818181,台中市中區,臺灣大道1段141巷21號1樓
90238342,磐石開發地產有限公司,24.1022651,120.6884819,台中市大里區,中興路2段190之2號1樓
90237202,易凱不動產有限公司,24.148969,120.6379853,台中市南屯區,河南路4段439號1樓
90238687,富祥地產股份有限公司,24.1446874,120.6277767,台中市南屯區,向上路3段347號
90238568,鑫林不動產有限公司,24.1726433,120.7052457,台中市北屯區,旱溪西路3段193號1樓
90548971,天晴地產開發有限公司,24.13555,120.643709,台中市南屯區,向心里向心南路911號1樓
90184818,德化不動產有限公司,24.1613611,120.6880133,台中市北區,建興里德化街115之2號
90193160,鉅睿廣告有限公司,24.1747488,120.7003025,台中市北屯區,東光里北屯路298巷8之3號1樓
53805857,大江綠色工廠股份有限公司,24.1038783,120.6161745,台中市烏日區,榮泰街140號1樓
90240109,謙尚不動產有限公司,24.1907499,120.6120003,台中市西屯區,永安里西屯路3段166之26號
28529637,府軒開發有限公司,24.1596222,120.7185045,台中市太平區,新坪里太順路351號2樓
90240038,瓏騰地產有限公司,24.1052711,120.6772588,台中市大里區,新里里永隆路73號1樓
90185372,秀泰地產有限公司,24.1305147,120.6498471,台中市南屯區,豐樂里大墩南路193號
42892469,金丰易居有限公司,24.1424582,120.6379746,台中市南屯區,豐樂里黎明路1段886號1樓
90186288,海豐廣告有限公司,24.1489796,120.7179904,台中市太平區,中山路3段152號2樓
90240065,好事興不動產仲介開發有限公司,24.1847397,120.678248,台中市北屯區,仁和里松竹路3段300號
90248600,惠永鑫不動產仲介有限公司,24.2590879,120.5336907,台中市梧棲區,下寮里中和街283號
83717135,元泰陞廣告開發股份有限公司,24.1716,120.651561,台中市西屯區,逢福里櫻城一街138號1樓
90382697,京泰國際開發有限公司,24.1112284,120.6285617,台中市烏日區,烏日里大同六街77號1樓
90290487,鉅威地產股份有限公司,24.1539008,120.6392464,台中市南屯區,大業路498號1樓
90240157,寶程開發有限公司,24.1471183,120.6084832,台中市南屯區,黎明路1段580號2樓
86839218,中鴻廣告事業有限公司,24.1587799,120.6402821,台中市西屯區,惠來里市政路386號9樓之8
90224706,如林不動產仲介經紀有限公司,24.1367631,120.646695,台中市南屯區,文心南路20號1樓
88638568,信德不動產經紀商行,24.2262019,120.5725871,台中市沙鹿區,北勢里英才路72號3樓
90860037,宇洋整合國際行銷有限公司,24.1295219,120.6559552,台中市南區,三民西路357之1號15樓
90004409,成家安新物業有限公司,24.26869,120.5327649,台中市梧棲區,大勇路206號1樓
90225016,吾家地產有限公司,24.1845987,120.6588951,台中市北屯區,敦化路2段207號
90353004,元鼎地產有限公司,24.138787,120.698615,台中市東區,樂成里樂業路218號
90295981,萌芽地產有限公司,24.1894878,120.6736308,台中市北屯區,松竹路3段577號
90283599,兆虹廣告有限公司,24.1896768,120.7159706,台中市北屯區,軍功路2段671巷145號1樓
90400386,寶祥房屋有限公司,24.1827352,120.6626785,台中市北屯區,新平里經貿一路132號1樓
90280734,佳樂國際不動產開發股份有限公司,24.1420199,120.6817111,台中市中區,成功路208號2樓
